tombstone_code,place,tombstone_id,latitude,longitude,last_name,name,fathers_name,gender,year,tags,epitaph_language,decor_type,tombstone_type,tombstone_material_code,source_ru,source_en
BSH0214,Бешенковичи,214,55.0460149495236,29.4831971034581,,Неизвестный,,n,,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0215,Бешенковичи,215,55.0460090811091,29.4832087212014,,Лея,Йехошуа Моше Кац,f,1894,коэн,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0216,Бешенковичи,216,55.0460041502192,29.4832200545817,,Хая,Ноах,f,1894,девушка,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0217,Бешенковичи,217,55.0459892992767,29.4832595765747,,Либа Фрида,Давид,f,1893,,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0218,Бешенковичи,218,55.0459747996681,29.4832687143594,,Шимон,Авраам Залман,m,1895,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0219,Бешенковичи,219,55.04596898106,29.4832879576719,,Неизвестный,,n,,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0220,Бешенковичи,220,,,,Мирьям,Александр Сэндер,f,1895,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0221,Бешенковичи,221,,,,Ноах,Элияху,m,1894,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0222,Бешенковичи,222,,,,Трейна Мирьям,Шимон,f,1894,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0223,Бешенковичи,223,,,,Ицхак Йосеф,Дов-Бер,m,1895,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0224,Бешенковичи,224,,,,Шнеур Залман Йехуда,Моше,m,1895,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0225,Бешенковичи,225,,,,Ицхак Яаков,Ицхак Яаков,m,1891,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0226,Бешенковичи,226,,,,Шмуэль Абли,Дов-Бер,m,1896,ученый,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0227,Бешенковичи,227,,,,Эстер,Симха,f,1895,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0228,Бешенковичи,228,,,,Цви Гирш Яаков,Зеев Вольф,m,1895,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0229,Бешенковичи,229,,,,Реувен,Арье Лейб,m,1896,пожилой,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0230,Бешенковичи,230,,,,Ривка,Зусман,f,1894,,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0231,Бешенковичи,231,,,,Хаим Зеев Вольф,Йехуда Лейб,m,1891,,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0232,Бешенковичи,232,,,,Бейла Соша,Барух,f,1895,коэн,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0232a,Бешенковичи,232a,,,,Сара,Мордехай,f,1898,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0233,Бешенковичи,233,,,,Эльке,Моше,f,1898,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0234,Бешенковичи,234,,,,Залман Элияху,Мордехай,m,1880,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0235,Бешенковичи,235,,,,Рафаэль Зелиг,Менахем Мендл,m,1880,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0235a,Бешенковичи,235a,,,,Неизвестный,,n,,,HE,,N,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0236,Бешенковичи,236,,,,Сара Рахель,Александр Сэндер,f,1904,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0237,Бешенковичи,237,,,,Шмуэль Залман,Гилель,m,1905,юноша,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0238,Бешенковичи,238,55.0456497560911,29.4839594169876,,Фейга,Моше,f,1903,девушка,HE,"F, O",M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0239,Бешенковичи,239,55.045643277813,29.483971134138802,,Бейла,Ицхак,f,1909,девушка,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0240,Бешенковичи,240,55.0456378358379,29.4839922639853,,Сара,Цви Гирш,f,1910,"девушка, коэн",HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0240a,Бешенковичи,240a,55.0456378358379,29.4839922639853,,Неизвестный,,n,,,HE,,N,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0241,Бешенковичи,241,,,,Хеня,Яаков,f,1913,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0242,Бешенковичи,242,55.0455485343169,29.4842020176178,Лиснянский,Элияху,Авраам,m,1916,коэн,HE,S,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0243,Бешенковичи,243,55.0455308810931,29.4842383025514,,Яаков Лейб,Менахем Мендель,m,1920,,HE,"O, S",M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0244,Бешенковичи,244,55.0460538847436,29.4831888163683,,Шмуэль Исраэль,Ицхак,m,1886,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0245,Бешенковичи,245,55.0460373684941,29.4832234863766,,Брейна,Моше Лейб,f,1887,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0246,Бешенковичи,246,55.046030460857,29.4832412983166,,Хая Ривка,Мордехай,f,1887,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0247,Бешенковичи,247,55.0460221382246,29.4832601781075,,Авигдор,Яаков,m,1885,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0248,Бешенковичи,248,55.0460177654638,29.4832667822685,,Малка,Бецалель,f,1887,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0249,Бешенковичи,249,55.045994867954,29.4833129064677,,Либа,Авраам,f,1886,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0250,Бешенковичи,250,55.0459832958819,29.4833337443008,,Ицхак,Йехуда Лейб,m,1884,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0251,Бешенковичи,251,,,,Штерна,Барух,f,1886,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0252,Бешенковичи,252,,,,Нафтали Герц,Элияху,m,1892,пожилой,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0253,Бешенковичи,253,,,,Аарон,Хешиль,m,1885,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0254,Бешенковичи,254,,,,Хая,Моше Абли,f,1886,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0255,Бешенковичи,255,,,,Ицхак,Арье Лейб,m,1886,пожилой,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0256,Бешенковичи,256,,,,Ривка,Шалом,f,1886,пожилой,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0257,Бешенковичи,257,,,,Ицхак Айзик,Александр Зискинд,m,1887,пожилой,HE,"O, S",M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0258,Бешенковичи,258,,,,Меир Мордехай,Арье Лейб,m,1887,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0259,Бешенковичи,259,,,,Арье_Лейб,Танхум,m,1890,,HE,S,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0260,Бешенковичи,260,,,,Моше,Песах,m,1889,коэн,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0261,Бешенковичи,261,,,,Гедалья,Шмуэль,m,1892,пожилой,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0262,Бешенковичи,262,,,,Неизвестный,,n,1893,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0263,Бешенковичи,263,,,,Михле Шендиль,Зерах Мордехай,f,1893,,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0264,Бешенковичи,264,,,,Песя Рахель,Йехуда Лейб,f,1895,,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
